20:8:14 20/4/12,8.0,61.0,32.0,14.0,58.0,105.0,128.0,127.0,80.0,57.0,21.0,17.0,8.0,5.0,5.0,2.0,3.0,2.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1483057542349434e-31,0.0,0.0,7.180253331200363e-42,1.1483057542349434e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1483089280696906e-31,0.0,0.0,7.180253331200363e-42,1.1483089280696906e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1483121019044378e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1483383154284612e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1483414892632084e-31,0.0,0.0,7.180253331200363e-42,1.1483414892632084e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1483677027872317e-31,0.0,0.0,7.180253331200363e-42,1.1483677027872317e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.148370876621979e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1483970901460023e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1484002639807495e-31,0.0,0.0,7.180253331200363e-42,1.1484002639807495e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1484264775047729e-31,0.0,0.0,7.180253331200363e-42,1.1484264775047729e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.14842965133952e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1484328251742673e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1484590386982906e-31,0.0,0.0,7.180253331200363e-42,1.1484590386982906e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1484622125330379e-31,0.0,0.0,7.180253331200363e-42,1.1484622125330379e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1484884260570612e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1484915998918084e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1485178134158317e-31,0.0,0.0,7.180253331200363e-42,1.1485178134158317e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.148520987250579e-31,0.0,0.0,7.180253331200363e-42,1.148520987250579e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1485472007746023e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1485503746093495e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1485765881333729e-31,0.0,0.0,7.180253331200363e-42,1.1485765881333729e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.14857976196812e-31,0.0,0.0,7.180253331200363e-42,1.14857976196812e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1485829358028673e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1486091493268906e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1486123231616379e-31,0.0,0.0,7.180253331200363e-42,1.1486123231616379e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1486385366856612e-31,0.0,0.0,7.180253331200363e-42,1.1486385366856612e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1486417105204084e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1486679240444318e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.148671097879179e-31,0.0,0.0,7.180253331200363e-42,1.148671097879179e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1486973114032023e-31,0.0,0.0,7.180253331200363e-42,1.1486973114032023e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1487004852379495e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1487036590726968e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.14872987259672e-31,0.0,0.0,7.180253331200363e-42,1.14872987259672e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1487330464314673e-31,0.0,0.0,7.180253331200363e-42,1.1487330464314673e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1487592599554906e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1487624337902379e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1487886473142612e-31,0.0,0.0,7.180253331200363e-42,1.1487886473142612e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1487918211490084e-31,0.0,0.0,7.180253331200363e-42,1.1487918211490084e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1488180346730318e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.148821208507779e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1488474220318023e-31,0.0,0.0,7.180253331200363e-42,1.1488474220318023e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1488505958665495e-31,0.0,0.0,7.180253331200363e-42,1.1488505958665495e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1488537697012968e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.14887998322532e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1488831570600673e-31,0.0,0.0,7.180253331200363e-42,1.1488831570600673e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1489093705840907e-31,0.0,0.0,7.180253331200363e-42,1.1489093705840907e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1489125444188379e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1489387579428612e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1489419317776084e-31,0.0,0.0,7.180253331200363e-42,1.1489419317776084e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1489681453016318e-31,0.0,0.0,7.180253331200363e-42,1.1489681453016318e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.148971319136379e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1489744929711262e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1490007064951495e-31,0.0,0.0,7.180253331200363e-42,1.1490007064951495e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1490038803298968e-31,0.0,0.0,7.180253331200363e-42,1.1490038803298968e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.14903009385392e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1490332676886673e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1490594812126907e-31,0.0,0.0,7.180253331200363e-42,1.1490594812126907e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1490626550474379e-31,0.0,0.0,7.180253331200363e-42,1.1490626550474379e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1490888685714612e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1490920424062084e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1491182559302318e-31,0.0,0.0,7.180253331200363e-42,1.1491182559302318e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.149121429764979e-31,0.0,0.0,7.180253331200363e-42,1.149121429764979e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1491246035997262e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1491508171237496e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1491539909584968e-31,0.0,0.0,7.180253331200363e-42,1.1491539909584968e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.14918020448252e-31,0.0,0.0,7.180253331200363e-42,1.14918020448252e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1491833783172673e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1492095918412907e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
